EventType,EventDate,City,State,Country,HasSafetyRec,ReportType,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,X,Year,Month,Day,Hour,CauseCategory
ACC,2024-11-18T15:35:00Z,Crowley,Louisiana,United States,FALSE,DirectorBrief,NA,0,0,0,30.160368,-92.483336,CESSNA,R182,AIR,LS09,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,November,18,0,Other
ACC,2024-11-18T13:21:00Z,Doylestown,Pennsylvania,United States,FALSE,DirectorBrief,Serious,0,3,0,40.33305,-75.122338,BEECH,A36,AIR,DYL,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,November,18,0,Other
ACC,2024-11-17T18:45:00Z,Senoia,Georgia,United States,FALSE,DirectorBrief,None,0,0,0,33.290257,-84.542612,BRUNNER-WINKLE,BIRD A,AIR,GA64,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,17,0,Other
ACC,2024-11-17T15:15:00Z,Seguin,Texas,United States,FALSE,DirectorBrief,None,0,0,0,29.495496,-98.158787,PITTS,S1E,AIR,1TE4,TRUE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,17,0,Other
ACC,2024-11-17T14:20:00Z,Plant City,Florida,United States,FALSE,DirectorBrief,None,0,0,0,28.000138,-82.16357,JOLLY WARREN T,BAKENG DUCE,AIR,PCM,TRUE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,17,0,Other
ACC,2024-11-17T14:14:00Z,Prescott,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,34.661258,-112.40955,"REMOS ACFT GMBH FLUGZEUGBAU, TEXTRON AVIATION INC","REMOS GX, 172S","AIR,AIR",PRC,"FALSE,FALSE","1,1","PERS,INST","91,091","Substantial,Minor",NA,"CULPRIT AVIATION LLC,EMBRY RIDDLE AERONAUTICAL UNIVERSITY INC",In work,NA,2024,November,17,0,Other
ACC,2024-11-17T13:11:00Z,Palm Springs,California,United States,FALSE,DirectorBrief,None,0,0,0,33.829061,-116.50727,CIRRUS DESIGN CORP,SR22T,AIR,KPSP,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,17,0,Other
ACC,2024-11-17T12:10:00Z,Pomona,California,United States,FALSE,DirectorBrief,Serious,0,1,3,34.09148,-117.77164,PIPER,PA-32-300,AIR,KPOC,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,17,0,Other
ACC,2024-11-17T10:45:00Z,Jackson,Wyoming,United States,FALSE,DirectorBrief,None,0,0,0,43,-110,BOMBARDIER INC,CL-600-2B16,AIR,KJAC,FALSE,2,NA,091K,Substantial,VMC,NETJETS SALES INC,In work,NA,2024,November,17,0,Other
ACC,2024-11-17T10:30:00Z,Cordes Lakes,Arizona,United States,FALSE,DirectorBrief,Minor,0,0,1,34.301362,-112.06719,CESSNA,172I,AIR,none,FALSE,1,PERS,91,Substantial,VMC,Tom Bliss,In work,NA,2024,November,17,0,Other
ACC,2024-11-15T17:45:00Z,Gilbert,Minnesota,United States,FALSE,DirectorBrief,Serious,0,1,0,47.422724,-92.477146,Rotor Flight Dynamics,Dominator,GYRO,EVM,TRUE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,15,0,Other
ACC,2024-11-15T17:39:00Z,Manvel,Texas,United States,FALSE,DirectorBrief,None,0,0,0,29.474677,-95.325507,PIPER,PA-23-160,AIR,3T2,FALSE,2,INST,91,Substantial,VMC,NA,In work,NA,2024,November,15,0,Other
ACC,2024-11-15T17:39:00Z,Daytona Beach,Florida,United States,FALSE,DirectorBrief,None,0,0,0,29.176646,-81.065988,DIAMOND AIRCRAFT IND GMBH,DA 42 NG,AIR,DAB,FALSE,2,FERY,91,Substantial,VMC,Phoenix East Aviation,In work,NA,2024,November,15,0,Other
ACC,2024-11-15T11:00:00Z,Nunn,Colorado,United States,FALSE,DirectorBrief,Fatal,1,0,0,40.751487,-104.79917,BEECH,35-B33,AIR,NA,FALSE,1,PERS,91,Destroyed,VMC,NA,In work,NA,2024,November,15,0,Other
ACC,2024-11-15T10:03:00Z,Boulder City,Nevada,United States,FALSE,DirectorBrief,None,0,0,0,35.9475,-114.86111,DEHAVILLAND,DHC-6-300,AIR,BVU,FALSE,2,OWRK,135,Substantial,VMC,"Grand Canyon Airlines, Inc.",In work,NA,2024,November,15,0,Other
ACC,2024-11-15T05:47:00Z,Blaine,Minnesota,United States,FALSE,DirectorBrief,None,0,0,0,45.145714,-93.211796,PATCHIN ALAN E,EXEC 162F,HELI,ANE,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,November,15,0,Other
ACC,2024-11-14T13:18:00Z,Lewiston,Montana,United States,FALSE,DirectorBrief,None,0,0,0,46.752853,-108.87664,CHARLIE GUINN,CCK-1865,AIR,PVT,TRUE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,14,0,Other
ACC,2024-11-14T08:04:00Z,Los Angeles,California,United States,FALSE,DirectorBrief,None,0,0,0,34.173538,-118.46962,CESSNA,172I,AIR,VNY,FALSE,1,PERS,91,Substantial,VMC,FIRST TAKE AVIATION LLC,In work,NA,2024,November,14,0,Other
ACC,2024-11-13T15:18:00Z,Palm Beach Gardens,Florida,United States,FALSE,DirectorBrief,None,0,0,0,26.845917,-80.222333,PIPER,PA-28-181,AIR,F45,FALSE,1,PERS,91,Substantial,NA,Sky Blue Jet Academy,In work,NA,2024,November,13,0,Other
ACC,2024-11-13T12:30:00Z,Parrottsville,Tennessee,United States,FALSE,DirectorBrief,Minor,0,0,1,36.031583,-83.023871,ROBINSON HELICOPTER COMPANY,R22 MARINER,HELI,NA,FALSE,1,INST,91,Substantial,VMC,SEVIER COUNTY AVIATION INC,In work,NA,2024,November,13,0,Other
ACC,2024-11-13T11:15:00Z,Denton,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33.197689,-97.198325,ATKINSON JEFFREY M,RV-8,AIR,DTO,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,November,13,0,Pilot Error
ACC,2024-11-11T15:40:00Z,Waco,Texas,United States,FALSE,DirectorBrief,Minor,0,0,1,31.506745,-97.304585,Composite FX,Mosquito XE,HELI,NA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,November,11,0,Mechanical Failure
ACC,2024-11-11T11:50:00Z,Lago Vista,Texas,United States,FALSE,DirectorBrief,None,0,0,0,30.498583,-97.969472,BELL HELICOPTER TEXTRON CANADA,505,HELI,RYW,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2024,November,11,0,Runway/Takeoff Issues
ACC,2024-11-09T20:03:00Z,Boalsburg,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,40.79005,-77.773546,SCHWEIZER,269C-1,HELI,NA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,9,0,Other
ACC,2024-11-09T13:55:00Z,Bridgeport,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33,-97,CESSNA,152,AIR,XBP,FALSE,1,INST,91,Destroyed,VMC,WINGS OVER TEXAS HOLDINGS LLC,Completed,NA,2024,November,9,0,Pilot Error
ACC,2024-11-09T12:21:00Z,O'Brien,Florida,United States,FALSE,DirectorBrief,NA,0,0,0,30.031032,-82.944321,FINN LASSEN,RV-4,AIR,NA,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,November,9,0,Other
ACC,2024-11-09T12:04:00Z,Alcoa,Tennessee,United States,FALSE,DirectorBrief,None,0,0,0,35.811091,-83.994067,CESSNA,310K,AIR,TYS,FALSE,2,BUS,91,Substantial,VMC,NA,In work,NA,2024,November,9,0,Other
ACC,2024-11-08T14:15:00Z,Cleveland,Georgia,United States,FALSE,DirectorBrief,Minor,0,0,1,34.561763,-83.713513,VANS,RV8-A,AIR,0GE5,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,November,8,0,Mechanical Failure
ACC,2024-11-08T14:10:00Z,Lancaster,California,United States,FALSE,DirectorBrief,None,0,0,0,34.741056,-118.21863,CESSNA,170B,AIR,WJF,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,November,8,0,Other
ACC,2024-11-07T13:53:00Z,Ball Ground,Georgia,United States,FALSE,DirectorBrief,None,0,0,0,34.310842,-84.42362,CESSNA,P210,AIR,CNI,FALSE,1,INST,91,Substantial,VMC,NA,In work,NA,2024,November,7,0,Other
ACC,2024-11-07T09:37:00Z,Durkee,Oregon,United States,FALSE,DirectorBrief,None,0,0,0,44.665687,-117.32766,ROBINSON HELICOPTER COMPANY,R44 II,HELI,NA,FALSE,1,EXLD,133,Substantial,VMC,ELKHORN AVIATION INC,In work,NA,2024,November,7,0,Other
ACC,2024-11-07T07:55:00Z,Prescott,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,34.654833,-112.41922,TEXTRON AVIATION INC,172S,AIR,KPRC,FALSE,1,INST,91,Substantial,NA,EMBRY RIDDLE AERONAUTICAL UNIVERSITY INC,In work,NA,2024,November,7,0,Other
ACC,2024-11-06T18:27:00Z,Fairfield Township,New Jersey,United States,FALSE,DirectorBrief,None,0,0,0,40.875225,-74.28135,HAWKER BEECHCRAFT CORP,G58,AIR,CDW,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2024,November,6,0,Pilot Error
ACC,2024-11-06T17:00:00Z,East Troy,Wisconsin,United States,FALSE,DirectorBrief,Minor,0,0,1,42.797167,-88.372611,DE HAVILLAND,DHC-1,AIR,57C,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,6,0,Other
ACC,2024-11-06T11:15:00Z,Priest River,Idaho,United States,FALSE,DirectorBrief,None,0,0,0,48.069951,-116.84033,CESSNA,182E,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,November,6,0,Other
ACC,2024-11-05T17:39:00Z,Mesa,Arizona,United States,FALSE,DirectorBrief,Fatal,5,1,0,33.45478,-111.73596,HONDA,HA420,AIR,FFZ,FALSE,2,PERS,91,Destroyed,VMC,ICE MAN HOLDINGS LLC,In work,NA,2024,November,5,0,Other
ACC,2024-11-05T14:00:00Z,Waycross,Georgia,United States,FALSE,DirectorBrief,Minor,0,0,1,31.248389,-82.395389,HUGHES,369D,HELI,AYS,FALSE,1,EXLD,133,Substantial,VMC,AVIATION ADVANTAGE LLC,Completed,NA,2024,November,5,0,Weather Conditions
ACC,2024-11-03T15:00:00Z,Taylorsville,Kentucky,United States,FALSE,DirectorBrief,None,0,0,0,38.118848,-85.333024,DENEAL DANIEL W,VANS RV6A,AIR,58KY,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,November,3,0,Mechanical Failure
ACC,2024-11-02T14:36:00Z,Anchorage,Alaska,United States,FALSE,DirectorBrief,Serious,0,1,0,61.186401,-149.96498,CUB CRAFTERS INC,CC18-180,AIR,PALH,FALSE,1,PUBU,91,Substantial,VMC,US DEPARTMENT OF THE INTERIOR,In work,NA,2024,November,2,0,Other
ACC,2024-11-02T10:15:00Z,New Castle,Pennsylvania,United States,FALSE,DirectorBrief,Minor,0,0,2,41.026865,-80.412086,ANDERSON,Kitfox 4,AIR,UCP,TRUE,1,INST,91,Substantial,VMC,NA,In work,NA,2024,November,2,0,Other
ACC,2024-11-01T21:06:00Z,Iowa,Louisiana,United States,FALSE,DirectorBrief,Fatal,3,0,0,30.373361,-93.067008,ROBINSON HELICOPTER COMPANY,R44 II,HELI,NA,FALSE,1,PERS,91,Destroyed,VMC,SAVANT AVIATION LLC,In work,NA,2024,November,1,0,Other
ACC,2024-10-31T18:37:00Z,Wilder,Tennessee,United States,FALSE,DirectorBrief,Fatal,1,0,0,36.317286,-85.092206,CESSNA,150F,AIR,NA,FALSE,1,PERS,91,Destroyed,Unknown,NA,In work,NA,2024,October,31,0,Other
ACC,2024-10-31T16:20:00Z,Prescott Valley,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,34.604792,-112.3014,PIPER,PA-32-300,AIR,PSC,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,31,0,Other
ACC,2024-10-31T10:00:00Z,Bethel,Pennsylvania,United States,FALSE,DirectorBrief,Minor,0,0,2,40,-76,CESSNA,195A,AIR,8N1,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,31,0,Pilot Error
INC,2024-10-30T18:35:00Z,Miami,Florida,United States,FALSE,DirectorBrief,NA,0,0,0,0,0,"BOEING, AIRBUS","737-832, A330-243F",NA,NA,"FALSE,FALSE",NA,NA,NA,NA,VMC,NA,In work,NA,2024,October,30,0,Other
ACC,2024-10-29T16:45:00Z,Pinedale,Wyoming,United States,FALSE,DirectorBrief,Serious,0,1,6,42.795903,-109.80797,DAHER,TBM700,AIR,KPNA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,29,0,Other
ACC,2024-10-29T14:26:00Z,Arlberg,Arkansas,United States,FALSE,DirectorBrief,Fatal,1,0,0,35.720646,-92.390763,BEECH,58,AIR,NA,FALSE,2,PERS,91,Destroyed,VMC,Mathis Timber LLC,In work,NA,2024,October,29,0,Other
ACC,2024-10-29T04:00:00Z,Louisville,Kentucky,United States,FALSE,None,NA,0,0,0,0,0,AIRBUS,A300 F4-622R,NA,NA,FALSE,NA,NA,121,NA,NA,United Parcel Service,In work,NA,2024,October,29,0,Other
ACC,2024-10-28T16:00:00Z,Weston,Idaho,United States,FALSE,DirectorBrief,Minor,0,0,1,42,-112,PIPER,PA-12,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,DD LEASING LLC,In work,NA,2024,October,28,0,Other
ACC,2024-10-27T17:55:00Z,Nicholasville,Kentucky,United States,FALSE,DirectorBrief,Fatal,2,0,0,37.93575,-84.50677,BUCKEYE,DREAM MACHINE,PPAR,PVT,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,27,0,Other
ACC,2024-10-27T17:55:00Z,Pineville,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,31.342725,-92.44356,BEECH,A36,AIR,2L0,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,27,0,Pilot Error
ACC,2024-10-27T17:12:00Z,St. George,Utah,United States,FALSE,DirectorBrief,None,0,0,0,36.971654,-113.53249,CIRRUS DESIGN CORP,SR20,AIR,SGU,FALSE,1,INST,91,Destroyed,VMC,NA,In work,NA,2024,October,27,0,Other
ACC,2024-10-27T14:35:00Z,Canal Winchester,Ohio,United States,FALSE,DirectorBrief,None,0,0,0,39.866667,-82.8,BELL HELICOPTER TEXTRON,206L-1,HELI,NA,FALSE,1,POSI,135,Substantial,VMC,AIR EVAC EMS INC,Completed,NA,2024,October,27,0,Bird Strike
ACC,2024-10-27T12:15:00Z,Ogallala,Nebraska,United States,FALSE,DirectorBrief,Minor,0,0,1,41.117766,-101.78161,CUB CRAFTERS,CARBON CUB,AIR,OGA,TRUE,1,PERS,91,Destroyed,VMC,NA,In work,NA,2024,October,27,0,Other
ACC,2024-10-27T11:30:00Z,Fairmont,West Virginia,United States,FALSE,DirectorBrief,None,0,0,0,0,0,PIPER,PA28,NA,NA,FALSE,NA,INST,91,NA,VMC,NA,In work,NA,2024,October,27,0,Other
ACC,2024-10-27T09:15:00Z,West Wendover,Nevada,United States,FALSE,DirectorBrief,Minor,0,0,1,40.78406,-114.14928,Badlands,Vaquero,AIR,NA,TRUE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,27,0,Other
ACC,2024-10-27T08:30:00Z,Pearland,Texas,United States,FALSE,DirectorBrief,Minor,0,0,1,29.521278,-95.242139,ROBINSON HELICOPTER,R22 BETA,HELI,LVJ,FALSE,1,PERS,91,Substantial,VMC,VERACITY AVIATION LLC,In work,NA,2024,October,27,0,Other
ACC,2024-10-27T04:00:00Z,Seward,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,59.909708,-147.68312,AVIAT,A1,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,27,0,Other
ACC,2024-10-26T14:40:00Z,Rose Hill,Kansas,United States,FALSE,DirectorBrief,Fatal,1,0,0,37.565389,-97.174611,CESSNA,182Q,AIR,K50,FALSE,1,SKYD,91,None,VMC,NA,In work,NA,2024,October,26,0,Other
ACC,2024-10-26T14:05:00Z,Pleasanton,Texas,United States,FALSE,DirectorBrief,NA,0,0,0,28.9672,-98.4786,STINSON,L-5,AIR,PEZ,FALSE,1,PERS,91,Substantial,VMC,ALAMO LIAISON GROUP,In work,NA,2024,October,26,0,Other
ACC,2024-10-26T11:55:00Z,Fort Myers,Florida,United States,FALSE,DirectorBrief,None,0,0,0,26.587931,-81.862514,CESSNA,T240,AIR,FMY,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,26,0,Pilot Error
ACC,2024-10-26T10:04:00Z,St. Agatha,Maine,United States,FALSE,DirectorBrief,None,0,0,0,47.20707,-68.27269,CESSNA,150,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,26,0,Other
ACC,2024-10-25T12:58:00Z,Lancaster,California,United States,FALSE,DirectorBrief,None,0,0,0,34.623866,-118.08068,DIERENFIELD DEVIN,RV-6A,AIR,KWJF,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,October,25,0,Other
ACC,2024-10-25T11:30:00Z,Talkeetna,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,62.297313,-150.14169,PIPER,PA22,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,25,0,Other
ACC,2024-10-25T11:30:00Z,South Charleston,West Virginia,United States,FALSE,DirectorBrief,Serious,0,1,0,38.334996,-81.740011,AERO SP Z O O,AT-4 LSA,AIR,WV12,FALSE,1,INST,91,Minor,VMC,NA,In work,NA,2024,October,25,0,Other
ACC,2024-10-24T15:35:00Z,Lanai City,Hawaii,United States,FALSE,DirectorBrief,None,0,0,0,20.8225,-156.93483,CESSNA,150,AIR,LNY,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,24,0,Other
ACC,2024-10-24T13:45:00Z,Sebring,Florida,United States,FALSE,DirectorBrief,None,0,0,0,27.49307,-81.4379,CIRRUS DESIGN CORP,SR20,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,PRP Aviation,Completed,NA,2024,October,24,0,Bird Strike
ACC,2024-10-24T08:50:00Z,Falcon,Colorado,United States,FALSE,DirectorBrief,None,0,0,0,38.94277,-104.5699,CESSNA,172P,AIR,FLY,FALSE,1,INST,91,Substantial,VMC,DOOMAC LLC DBA,Completed,NA,2024,October,24,0,Pilot Error
ACC,2024-10-24T04:00:00Z,Houston,Texas,United States,FALSE,DirectorBrief,NA,0,0,0,0,0,BOEING,737-9,NA,NA,FALSE,NA,NA,121,NA,NA,United Airlines,In work,NA,2024,October,24,0,Other
ACC,2024-10-21T15:45:00Z,Willis,Michigan,United States,FALSE,DirectorBrief,Minor,0,0,1,42.174056,-83.545532,CESSNA,150,AIR,43G,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,21,0,Pilot Error
ACC,2024-10-21T14:08:00Z,Williamsburg,Virginia,United States,FALSE,DirectorBrief,None,0,0,0,37.23996,-76.718454,BOEING,A75N1(PT17),AIR,JGG,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,21,0,Pilot Error
ACC,2024-10-21T11:00:00Z,Denton,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33.201961,-97.199097,BOEING,A75N1,AIR,DTO,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,21,0,Pilot Error
ACC,2024-10-20T19:51:00Z,Houston,Texas,United States,FALSE,DirectorBrief,Fatal,4,0,0,29.757248,-95.338352,ROBINSON,R44,HELI,NA,FALSE,1,BUS,91,Destroyed,VMC,"National Helicopter Solutions, LLC",In work,NA,2024,October,20,0,Other
ACC,2024-10-20T16:22:00Z,Elko,Nevada,United States,FALSE,DirectorBrief,None,0,0,0,40,-115,SEIFERT DALE E,HIGHLANDER,AIR,EKO,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,20,0,Other
ACC,2024-10-20T16:00:00Z,Cross City,Florida,United States,FALSE,DirectorBrief,Fatal,2,0,0,29.642615,-83.097656,GEISZ GILBERT A,LANCAIR 360,AIR,CTY,TRUE,1,PERS,91,Substantial,VMC,N510G LLC,In work,NA,2024,October,20,0,Other
ACC,2024-10-20T14:24:00Z,Las Cruces,New Mexico,United States,FALSE,DirectorBrief,Fatal,1,0,0,32.291206,-106.92639,Extra Flugzeugbau GmbH,EA 300/L,AIR,LRU,FALSE,1,ASHO,91,Destroyed,VMC,NA,In work,NA,2024,October,20,0,Other
ACC,2024-10-20T12:54:00Z,International Falls,Minnesota,United States,FALSE,DirectorBrief,None,0,0,0,48.565588,-93.402179,BEECH,58TC,AIR,INL,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,20,0,Pilot Error
INC,2024-10-19T21:50:00Z,Long Beach,California,United States,FALSE,DirectorBrief,NA,0,0,0,33.821644,-118.15631,"BOEING, DIAMOND AIRCRAFT IND INC","737-7H4, DA 40","AIR,AIR",LGB,"FALSE,FALSE","2,1",",PERS","121,091","None,None",VMC,"SOUTHWEST AIRLINES CO,MENG YE",In work,NA,2024,October,19,0,Other
ACC,2024-10-19T17:20:00Z,Wasilla,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.394637,-149.8423,CESSNA,A185F,AIR,Z40,FALSE,1,INST,91,Substantial,VMC,CIVIL AIR PATROL INC,In work,NA,2024,October,19,0,Other
ACC,2024-10-19T16:00:00Z,Stoughton,Wisconsin,United States,FALSE,DirectorBrief,None,0,0,0,42.945133,-89.193808,AEROTEK,PITTS S-2A,AIR,PVT,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,19,0,Other
ACC,2024-10-19T14:00:00Z,Valmeyer,Illinois,United States,FALSE,DirectorBrief,None,0,0,0,38.373392,-90.320658,MAGNIFLIGHT LLC,M24 ORION,GYRO,27LL,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,19,0,Pilot Error
ACC,2024-10-19T14:00:00Z,Beaver Marsh,Oregon,United States,FALSE,DirectorBrief,None,0,0,0,43.079849,-121.81372,HAYDEN ED,RV10,AIR,NA,TRUE,1,PERS,91,Substantial,VMC,SOARING LLC,In work,NA,2024,October,19,0,Other
ACC,2024-10-19T14:00:00Z,Belleville,Illinois,United States,FALSE,DirectorBrief,NA,0,0,0,38.5201,-89.984,RYAN,NAVION A,AIR,7IS2,FALSE,1,PERS,91,Substantial,NA,GOULD JOAN C,In work,NA,2024,October,19,0,Other
ACC,2024-10-19T12:30:00Z,Rexburg,Idaho,United States,FALSE,DirectorBrief,NA,0,0,0,43.833917,-111.80511,PIPER,PA-11,AIR,PVT,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,October,19,0,Other
ACC,2024-10-19T09:50:00Z,Cameron,Texas,United States,FALSE,DirectorBrief,None,0,0,0,30.879003,-96.972212,CONSOLIDATED VULTEE,BT-13A,AIR,T35,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,October,19,0,Other
ACC,2024-10-18T18:26:00Z,Gainesville,Georgia,United States,FALSE,DirectorBrief,Fatal,1,0,0,34.272626,-83.830226,CESSNA,150,AIR,GVL,FALSE,1,PERS,91,Substantial,NA,NA,In work,NA,2024,October,18,0,Other
ACC,2024-10-17T19:00:00Z,Sanford,Maine,United States,FALSE,DirectorBrief,None,0,0,0,43.39669,-70.70513,FLIGHT DESIGN GMBH,CTSW,AIR,SFM,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,17,0,Pilot Error
ACC,2024-10-17T16:00:00Z,Addison,Texas,United States,FALSE,DirectorBrief,None,0,0,0,32.969841,-96.835935,Starship,Enterprise,AIR,ADS,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,17,0,Other
ACC,2024-10-17T15:15:00Z,Altoona,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,40.296361,-78.320028,Zenith Zodiac,601 HDS,AIR,AOO,TRUE,1,PERS,91,Substantial,VMC,GOSSELIN MARK J,In work,NA,2024,October,17,0,Other
ACC,2024-10-17T14:30:00Z,Elizabeth,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,30.852019,-92.81124,MOONEY AIRCRAFT CORP.,M20K,AIR,LS46,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,17,0,Other
ACC,2024-10-17T14:30:00Z,Blountville,Tennessee,United States,FALSE,DirectorBrief,None,0,0,0,36.475208,-82.407415,TEXTRON AVIATION INC,T206H,AIR,TRI,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,17,0,Other
ACC,2024-10-17T10:43:00Z,North East,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,42.185208,-79.897985,HUNT,Exec 162F,HELI,PN40,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,17,0,Pilot Error
ACC,2024-10-17T09:47:00Z,Van,Texas,United States,FALSE,DirectorBrief,Minor,0,0,3,32.538302,-95.670379,PIPER,PA-32R-301,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,17,0,Other
ACC,2024-10-17T07:30:00Z,Wittmann,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,33.77655,-112.52825,CAMERON BALLOONS US,A-275,BALL,NA,FALSE,0,BUS,91,Substantial,VMC,RAINBOW RYDERS INC,In work,NA,2024,October,17,0,Other
ACC,2024-10-16T17:00:00Z,Shreveport,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,32.540822,-93.743835,BEECH,58,AIR,DTN,FALSE,2,EXEC,91,Substantial,VMC,GULF STATES AIR INC,Completed,NA,2024,October,16,0,Pilot Error
ACC,2024-10-16T12:15:00Z,East Ellijay,Georgia,United States,FALSE,DirectorBrief,Minor,0,0,3,34.624525,-84.531549,CESSNA,182P,AIR,49A,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,16,0,Other
ACC,2024-10-16T11:10:00Z,Newnan,Georgia,United States,FALSE,DirectorBrief,None,0,0,0,33.33,-84.77,PIPER,PA-28-151,AIR,CCO,FALSE,1,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,16,0,Other
ACC,2024-10-16T08:18:00Z,New Orleans,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,30.04043,-90.029151,PIPER,PA-30,AIR,NEW,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2024,October,16,0,Mechanical Failure
ACC,2024-10-15T15:14:00Z,Church Point,Louisiana,United States,FALSE,DirectorBrief,Fatal,1,0,0,30.417833,-92.243667,RANS,S12,AIR,NA,FALSE,1,FLTS,91,Destroyed,VMC,NA,In work,NA,2024,October,15,0,Other
ACC,2024-10-13T22:30:00Z,Savannah,Georgia,United States,FALSE,DirectorBrief,Fatal,1,0,1,32,-81,CESSNA,336,AIR,SVN,FALSE,2,PERS,91,Substantial,VMC,NA,In work,NA,2024,October,13,0,Other
ACC,2024-10-13T16:30:00Z,Wagon Mound,New Mexico,United States,FALSE,DirectorBrief,None,0,0,0,36.15158,-104.42942,JARED BAKER,RANS DSG INC S21 OUT,AIR,NA,TRUE,1,PERS,91,Unknown,NA,STERLING TAYLOR INC,In work,NA,2024,October,13,0,Other
